"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,25.66667,2.2,0.02147727,0,1,0,0,26,1,6
1,0,43.66667,3,0.1706156,57.30667,0,0,1,3,1,7
1,0,27.58333,4.2,0.01495,30.44583,1,1,1,40,1,27
1,0,34.16667,2.2,0.05412025,106.7208,1,0,0,38,1,13
0,1,35.91667,2.52,0.08646706,0,0,0,0,62,1,8
1,1,25.08333,7.5,0.04870107,304.3817,1,0,0,60,1,19
1,0,19.5,1.75,0.02445829,35.16833,0,0,0,18,1,0
1,0,27.41667,3.6,8e-04,0,0,0,3,18,1,2
1,0,22.5,2.25,0.05117067,214.065,1,0,0,240,1,9
1,0,45.66667,3.224,0.0005333333,896.9384,0,0,5,84,0,9
1,0,21.91667,5,0.0204978,11.00417,1,0,1,18,0,16
1,0,63.75,6,0.001833333,0,0,0,0,51,1,14
1,0,30.08333,2.4,0.1922946,384.1725,0,0,1,96,1,7
1,0,45.58333,13.5,0.00032,115.4167,1,0,2,126,1,5
0,0,32.66667,4.4,0.004863637,17.08333,1,0,2,12,1,18
1,0,30.41667,3.3,0.02411576,520.3417,1,0,3,16,1,4
1,0,43.66667,7,0.02302267,898.4258,1,0,1,24,1,5
1,0,25.08333,3.3748,0.1758282,494.4875,0,0,1,12,1,15
1,0,30.08333,6.1,0.0003846154,479.4367,0,0,1,12,0,14
0,0,34.58333,2.59,0.0003529412,0,1,1,3,96,1,0
1,0,29.41667,2.1,0.01070092,97.42416,1,0,3,12,1,0
1,0,43.25,3,0.039573,98.6825,1,0,1,30,1,8
1,1,29.83333,3,0.1059863,264.9658,1,0,1,24,1,14
1,0,30,4.4,0.05105425,17.08333,1,0,5,12,1,7
1,0,23.75,3.5,0.1816442,469.2475,1,0,2,40,0,3
1,0,30.83333,2.98,0.0004444444,108.2958,0,0,0,36,1,20
0,0,22.25,2.8,0.2532993,0,1,0,1,102,1,7
0,0,37.16667,2.6,0.0006543432,0,0,0,2,52,1,0
1,0,22,3.2905,0.2703846,48.08333,0,0,2,21,1,5
1,0,29,2.7,0.0008368201,0,1,0,0,24,1,6
1,1,38.58333,3.2,0.000375,141.6883,0,0,2,14,1,17
0,5,27.16667,2.58,0.0006666667,0,1,0,2,120,0,7
1,0,30.08333,2.6,0.04113469,109.6092,1,0,4,17,1,0
1,0,32.66667,3.65,0.3426108,1637.527,1,0,1,96,1,7
1,0,39.41667,4.7,0.03930543,247.2992,1,0,4,57,1,10
1,0,40.66667,4.77,0.003146122,11.6725,1,0,0,144,1,10
1,0,39.08333,4.2,0.006554524,384.1725,1,0,0,24,1,5
1,0,24.16667,2.51,0.00024,240.38,0,1,0,144,1,12
1,0,24.75,2,0.007129848,91.4125,0,0,1,24,0,10
0,0,32.16667,2.6,0.0004285714,0,1,0,3,12,1,11
1,0,61.16667,2.5,0.0457034,151.3367,1,0,2,6,1,2
1,0,20.83333,1.8,0.02011975,66.7325,0,0,0,120,1,0
1,0,41.33333,4.44,0.0007058823,221.8892,1,1,0,12,1,0
1,3,41.58333,4.6,0.1966153,446.415,0,0,0,57,1,14
1,0,45,3.8,0.03137474,830.2767,0,0,1,5,1,0
1,0,45.91667,4,0.02667368,355.9683,0,0,2,18,1,9
0,0,22.83333,2.5,0.4028644,0,0,0,2,30,1,18
1,0,39.16667,1.6949,0.02673974,69.27333,1,0,3,3,1,0
0,0,30.66667,2.5,0.0004615385,0,1,0,1,61,1,23
1,0,23.91667,2,0.100191,166.9017,0,0,0,9,1,0
1,0,34.83333,3,0.126377,821.8208,0,0,0,93,0,16
0,0,38.58333,3.5,0.07939731,0,1,0,0,51,1,2
1,0,20.83333,2.4,0.02359458,46.60583,0,1,1,84,1,6
1,0,36,3.5,0.002742857,306.4683,1,0,0,12,1,11
1,0,42.66667,3.6,0.006145161,116.315,1,1,4,132,1,14
1,0,36.91667,4.5,0.0003243243,140.2992,0,0,0,60,1,16
0,5,28.5,2,6e-04,0,0,0,0,0,1,2
1,1,28.5,5.8,0.03635741,175.6442,0,0,2,207,1,16
0,0,30.58333,5.14,0.008949417,29.51583,1,0,0,6,1,10
0,2,26.83333,2.6,0.0004615385,0,0,0,0,12,1,9
1,0,24.91667,2.3,0.0836781,146.27,1,0,0,24,1,7
1,0,21.83333,2.08,0.002403846,203.3667,0,0,0,7,1,9
0,1,25.25,3.7,0.0003636364,0,1,0,1,300,1,23
1,0,35.16667,1.8,0.04295223,171.5125,1,0,1,48,1,0
0,1,46.33333,3.05,3e-04,8.125,1,0,0,40,0,4
1,0,39.41667,2.4,0.07551762,131.9892,1,0,1,96,1,5
1,0,22.33333,5,0.4258454,1774.356,1,0,3,36,1,7
1,0,31,4.0104,0.000299222,285.255,0,0,0,87,1,2
1,0,27.58333,3,0.0003234589,238.8558,1,0,3,40,1,11
1,0,46.25,7.29,0.007138088,40.19917,1,0,0,48,1,9
1,0,47.16667,1.94,0.02476569,26.5,1,0,0,36,0,13
1,4,40.41667,2.45,0.2090833,183.5608,0,0,1,48,1,6
1,1,51.33333,4.53,0.0121468,45.35417,1,0,4,25,0,5
1,0,39.75,7,0.109958,664.6025,1,0,2,12,0,0
1,0,36.33333,3.85,0.1119048,37.015,0,0,1,18,1,8
1,0,34.16667,3.5995,0.0003333796,862.9642,0,0,2,27,1,9
1,3,41.75,3.5,0.01020614,0,1,0,2,18,1,19
1,3,32.75,2.6,4e-04,239.4867,1,0,3,32,1,13
1,0,21.91667,2.3,0.07491956,143.4292,0,0,1,24,1,2
1,0,35.16667,3.84,0.0003125,124.6325,0,0,0,38,0,2
1,0,21.08333,2.2,0.1495691,577.9833,1,0,2,12,1,6
1,0,46.16667,2.58,0.06658583,164.6433,1,0,2,120,0,0
0,7,40.91667,3.2388,0.0003705076,0,1,0,2,38,1,4
1,1,36.5,1.92,0.138147,193.3225,1,0,0,84,1,12
1,0,24,2.7811,0.06486379,121.6333,1,1,1,3,1,21
0,0,37.83333,5.16,0.001833333,0,0,1,0,86,1,14
1,0,25.83333,3.5,0.008601538,158.6017,1,0,0,24,1,2
0,4,42.41667,1.8,0.0005714286,0,0,0,0,209,1,10
1,0,41.83333,3.9,0.05496077,569.5458,1,0,3,36,1,6
1,0,24.83333,2.8,0.100224,167.04,0,0,0,14,1,1
0,2,41.83333,7.1195,0.0005797101,0,0,0,0,1,1,6
0,0,24.91667,1.85,0.000617284,0,0,0,1,54,0,3
1,0,32.08333,4.5,0.03987022,351.3633,0,0,2,132,1,9
1,0,34.08333,4.85,0.002705882,198.0233,1,0,0,114,1,5
1,0,36,2.825,0.06534584,153.7517,1,0,2,240,1,0
1,1,43.25,2.7,0.0004444444,256.6642,1,0,2,24,1,20
1,0,56,3.06,0.0008275862,0,0,0,0,3,1,4
0,0,28.16667,1.8,0.006611111,0,1,0,0,5,0,1
0,0,26.66667,2.216,0.0003243243,0,0,0,0,72,1,0
1,0,19.16667,3,0.2829621,448.0233,0,0,0,192,0,0
1,0,35.91667,2.62,0.2154031,185.7383,0,0,1,76,0,3
1,1,25.16667,3.75,0.128076,400.0708,0,0,0,51,0,14
1,3,41.58333,4.6,0.0002608696,149.0967,0,0,2,132,1,3
1,4,38.5,2.216,0.0003243243,56.46333,0,0,2,10,1,2
1,1,28.16667,3.836,0.103933,224.5817,0,0,0,14,1,1
0,0,51.91667,2.06,0.0005825243,0,1,0,0,38,1,9
0,0,25.91667,2.07,0.04493018,0,0,0,4,20,0,9
0,0,31.08333,5.1,0.1932389,281.8067,0,0,0,15,1,9
0,3,26.08333,3.5,0.0002990431,0,0,0,1,52,1,2
1,0,28.16667,3.5,0.1119657,326.5667,1,0,2,48,0,1
1,0,24.66667,3.5,0.05705314,166.2383,1,0,0,31,1,6
0,0,34.25,5,0.5409953,1352.488,1,0,0,144,1,14
1,0,28.16667,5.43,0.0032,33.215,0,0,0,14,1,11
1,0,29.41667,4.1,0.04264756,145.3792,0,0,1,24,1,0
1,1,47,3.8425,0.006584255,446.415,0,0,2,233,1,14
1,1,23,3.625,0.03514566,106.1692,1,0,2,60,1,6
1,2,39.16667,2.95,0.0002981515,0,0,0,1,84,1,13
1,0,24,2.7811,0.1676499,121.6333,1,1,0,168,1,13
1,0,26.83333,2.16,0.02366667,42.51667,0,1,0,26,1,3
1,0,31.75,3.115,0.07675923,199.0042,0,0,1,4,1,0
1,0,22.91667,1.56,0.09851731,128.0725,0,0,0,12,1,14
0,2,57.75,2,6e-04,0,1,1,1,36,1,3
0,1,43.25,2.9,0.0003037975,0,0,0,2,27,1,0
1,0,24.16667,3.7,0.1700255,219.2717,1,0,0,8,1,2
1,0,49.83333,3.84,0.06075971,37.71333,1,0,3,160,0,0
0,0,44.66667,1.8,0.0006666667,0,1,0,0,240,1,7
1,0,23,1.6,5e-04,0,0,0,0,1,1,9
0,0,35.91667,2.52,0.1813192,0,0,0,0,16,1,8
0,0,20.08333,1.74,0.1919466,8.333333,1,0,0,9,1,4
1,0,28.16667,5.8,0.0007751938,175.6442,1,0,2,5,0,1
1,0,52.33333,2,0.008841666,0,1,0,0,54,1,27
1,1,28,2.2,0.2248926,429.905,1,0,0,15,1,9
1,0,24.83333,2.1,0.01238,25.29167,1,0,0,24,1,5
1,0,60.25,5.1,0.04952431,101.8542,1,0,3,60,1,22
1,0,25.33333,2,0.02563117,68.87083,1,0,1,30,1,19
1,0,24.16667,3.6,0.02599111,77.80666,1,0,0,12,1,9
0,0,25.33333,3.3984,0.0003531073,0,0,0,0,30,1,19
1,0,42.41667,4.1,0.08389854,87.30666,1,0,4,121,1,15
0,3,23.33333,1.7,0.0007058823,0,0,0,1,2,1,25
0,0,44,1.939,0.0006188757,0,1,0,1,25,1,16
1,0,23.5,2.8,0.06339286,471.345,1,0,2,147,1,8
1,0,36.58333,2.52,0.0004761905,16.63417,1,0,0,77,1,18
0,0,26.75,5.1,0.05751137,0,0,0,2,6,1,15
0,0,40.08333,3,0.3980818,0,1,0,2,24,1,14
1,0,32.41667,6.1064,0.1070066,113.6308,1,0,1,24,1,16
1,1,20.91667,3.067,0.0004571429,0,0,0,2,20,1,2
0,2,21.5,1.56,0.0007692308,0,1,0,0,9,1,12
1,0,62,2.652,0.07283182,16.91333,1,0,0,24,1,3
0,3,22.91667,3.25,0.04662429,0,1,0,1,147,0,7
1,0,24.25,2.34,0.3755244,500.6158,0,0,0,48,0,11
1,0,23.75,1.5678,0.1619782,674.9092,1,0,1,6,1,0
1,1,21.83333,2.04,0.2145995,364.8192,0,0,0,5,1,10
1,0,47.58333,3,0.05146786,216.165,1,0,0,121,1,9
0,0,33.25,3.18,0.000625,0,0,0,0,18,0,3
1,0,42,3.4,0.04465253,0,1,0,3,42,1,9
1,0,27.75,4.6,0.1080344,405.3517,1,0,0,28,1,9
1,0,30.33333,2.5,0.0356228,323.0633,1,1,0,30,1,9
1,0,25.41667,2.45,0.09007061,183.5608,0,0,1,3,1,6
1,0,21.83333,2.4,0.08191958,163.8392,0,0,0,105,0,3
1,0,49.16667,3,0.008495376,21.465,1,0,1,154,1,16
0,0,20.16667,1.8,0.0006521739,0,0,0,0,18,1,1
0,0,35.83333,2.5,0.0791488,0,1,0,6,6,0,11
1,0,31,5.112,0.09007061,183.5608,0,0,2,16,1,19
1,0,51.66667,3.8,0.03137474,39.91167,0,0,1,5,0,3
1,0,22.41667,5.4,0.115791,192.8183,1,0,1,12,1,8
0,0,19.58333,1.8,0.00048,0,0,0,0,12,1,0
1,0,42,2.6,0.04854384,105.095,1,0,0,6,1,0
1,0,32.75,6.8,0.07551762,14.66667,0,0,0,6,1,5
0,0,35.16667,1.56,8e-04,0,0,0,2,7,1,13
1,0,31.25,1.78,0.06885749,0,0,0,0,14,1,0
0,1,20.58333,1.98,8e-04,266.1908,0,0,0,36,1,0
1,0,23.41667,2.04,4e-04,204.0875,1,0,0,32,1,11
1,0,44.5,2.8,0.04372321,101.8542,0,0,3,232,1,7
1,1,35,6.2,0.1101059,881.2642,0,0,0,72,1,7
1,0,30.16667,2.1,0.4874438,314.4908,0,0,0,6,1,4
1,0,29.33333,3.2,0.109958,641.4216,1,0,2,36,0,22
1,3,27.33333,2.3,0.2265,434.125,1,0,0,16,1,2
1,0,28.91667,2.75,0.3822785,201.6583,1,0,0,28,1,3
0,0,38.5,2.6,0.0006666667,0,1,0,0,33,0,16
1,0,32.16667,2,0.002424242,38.365,1,0,2,180,1,5
1,0,24.5,2.304,0.3747426,719.5059,1,0,0,102,1,13
1,0,32,3.9,0.06735965,297.9717,0,0,0,48,1,15
0,0,33.75,3,4e-04,0,0,0,0,12,0,6
1,0,40.5,2.6,0.8245508,92.44167,0,0,0,12,0,0
1,0,50,1.2,0.1550486,284.2558,1,0,0,36,0,6
1,5,38.25,2.448,0.2090833,426.4467,0,0,1,41,1,10
1,0,48.25,2.8,0.003928571,8.333333,1,1,0,12,0,20
1,0,35.83333,2.88,0.0002666667,0,0,0,6,6,1,0
1,0,20.16667,4.96,0.1054817,435.9908,0,0,4,168,1,7
1,0,34.66667,1.74,0.1919466,58.08083,1,0,4,8,1,11
1,0,61,2.1,0.2685167,103.3283,0,0,2,49,1,4
1,0,47.33333,10.4,0.1834562,2001.547,1,0,6,108,1,15
1,0,31.91667,4.4,0.0007692308,148.0592,1,0,0,72,1,3
0,9,30.33333,2.3,0.0005217391,0,0,0,3,15,1,8
1,0,51.91667,6.8,0.002705882,14.66667,1,0,2,38,1,5
1,6,35.25,5.6335,0.04865566,121.5558,1,0,3,18,1,10
1,0,27.33333,1.672,0.06718982,153.7267,0,0,0,6,1,0
1,0,0.75,1.6,0.02921738,205.2542,1,0,3,1,1,9
1,0,51.58333,12.4999,0.205298,258.1667,1,0,0,30,1,2
1,0,21,2.8463,0.2689328,552.7242,1,0,1,12,1,10
1,0,24.91667,2.3,0.05966339,163.0392,0,0,1,26,1,14
1,0,25.33333,3,0.03501814,475.0183,0,0,0,12,1,5
1,1,23.25,3,0.2345391,429.905,1,0,0,228,0,9
1,0,49.83333,0.21,0.2718571,47.24166,0,0,0,30,1,1
1,0,54.25,6.8,0.1699286,396.5,0,0,0,36,1,23
1,0,20.16667,1.8,0.3747426,719.5059,0,0,0,4,1,1
1,0,34,2.2,0.0005454546,80.86833,1,0,0,4,1,10
1,0,28.5,3,0.0001200012,73.1725,0,0,0,51,0,5
1,0,39.16667,3.12,0.02673974,69.27333,1,1,2,122,1,5
1,0,48.91667,1.2,0.067888,197.9233,1,1,1,48,1,9
1,0,22.91667,6.8,0.0005853659,569.9183,0,0,0,42,1,15
1,0,24.58333,3.3,0.0003636364,256.1867,0,0,0,12,1,5
1,0,37.08333,5.49,0.160214,732.9792,0,0,0,60,1,0
1,1,43.75,3,0.07956502,144.6417,1,0,3,180,0,19
1,0,38.16667,4.0188,0.0006666667,552.3417,0,0,2,60,1,3
1,0,23.33333,2.5,0.4028644,839.3008,0,0,0,2,1,0
1,0,29.5,2.8,0.1067854,133.0683,1,0,0,50,1,3
0,0,29.83333,3,0.0005106383,0,0,0,3,6,0,0
1,0,22.08333,1.65,0.04985151,164.6433,1,0,0,120,1,3
1,0,41.91667,9.2,0.095609,238.8558,1,0,5,120,1,0
1,0,38.16667,7.29,0.1065361,205.5133,1,0,4,78,1,9
1,1,32.91667,2.72,0.1776717,402.7225,1,0,1,6,1,14
1,0,23.16667,3.624,0.0007401468,47.08167,0,0,1,144,1,19
1,0,26,5.3,0.06735965,127.9833,1,0,1,24,0,20
1,0,35.83333,1.8829,0.06697714,214.0975,0,0,2,3,1,17
1,0,32.25,5,0.04983705,238.365,1,0,3,97,1,13
1,0,38.91667,3,0.124375,310.9375,1,0,1,7,1,14
1,0,20.66667,2.5,0.193378,105.045,0,0,0,6,1,7
1,0,39.58333,0.49,0.003928571,8.333333,1,0,0,100,1,3
1,1,55.58333,2.77,0.03501814,125.4817,1,0,0,76,1,31
1,0,42,6.3,0.04065079,213,1,0,1,90,1,20
1,0,21.16667,2.4,0.1008329,201.5825,0,0,0,2,1,5
1,0,27.41667,3.6,0.03015786,70.285,1,0,0,72,1,2
1,0,37.75,2.16,0.1106287,188.7275,1,0,0,36,1,25
1,0,20.58333,1.2,0.001,32.66667,0,0,1,27,1,19
1,1,25.16667,1.875,0.00064,202.47,1,0,3,7,1,17
1,0,30.5,2.65,0.03147661,482.6575,0,0,3,36,1,9
0,0,25.25,2.1,0.00075,0,0,0,0,12,1,0
1,0,46.91667,3.2618,0.0005714286,7.083333,0,0,4,25,1,0
0,0,36.16667,2.408,0.08745825,0,1,0,1,14,0,8
1,1,53.58333,3.1,0.0998702,832.2433,1,0,3,120,1,3
1,0,34.16667,2.616,0.03886773,84.73167,0,0,4,3,1,12
0,0,53,11,0.0012,0,0,0,0,429,1,0
1,0,22.33333,1.8,0.05342556,0,0,0,0,84,0,1
1,0,30,2.5,0.09064,43.43667,0,0,3,50,1,12
1,0,25.16667,2.8,0.09530056,142.9508,0,0,0,36,1,23
0,0,24.25,3.5,0.0004400763,0,0,0,1,60,1,11
0,0,22.91667,3,0.0005853659,0,1,0,1,42,0,4
1,0,40.66667,2.07,0.0003692308,0,1,0,1,128,1,10
0,1,33.83333,3.95,0.0003037975,0,1,0,2,153,1,11
1,1,49.16667,5.2,0.146526,0,1,0,1,24,1,13
1,1,56.91667,3.4838,0.04339778,130.0267,1,0,0,56,1,7
0,0,30.75,4.3,0.0005825243,0,1,0,0,16,1,7
0,0,41.33333,3.6,0.0003333333,0,1,0,0,14,0,0
1,0,38.5,3.8,0.3961604,0,0,0,0,90,1,16
1,0,33.75,4.1,0.06314021,0,1,0,0,12,1,11
0,0,19.58333,2.86,0.0005714286,0,0,0,0,124,1,0
0,0,39.91667,3.6,0.01679833,0,0,0,0,14,1,1
1,0,25.25,1.8,0.1375511,201.6583,0,0,1,28,1,0
1,0,33.83333,1.8,0.1132511,169.8767,0,0,0,120,1,8
1,0,40.16667,5.1,0.02130902,167.8267,1,0,3,60,1,7
1,0,38.33333,3.5606,0.0572476,238.365,1,0,3,12,1,9
1,0,29.91667,1.51,0.1505325,63.91667,0,0,1,7,1,4
0,0,80.16666,1.5,8e-04,0,0,0,0,14,1,0
0,0,23,1.8,0.0001090909,0,0,0,0,30,1,0
1,1,33.08333,4,0.2564355,854.785,1,0,0,276,1,6
0,6,20.25,4,0.3426108,0,0,0,0,29,1,17
1,0,28.66667,7.5,0.0205616,128.4267,0,0,0,26,1,12
0,0,27.16667,3.2,0.000375,0,0,0,0,14,1,0
1,0,41.08333,4.5,0.0452946,188.7275,1,0,2,6,1,10
0,0,37.41667,7,0.0001714286,0,1,0,4,120,1,0
1,0,19.41667,2.1,0.05904476,0,0,0,0,49,1,0
1,0,22.33333,2.8,0.08228679,191.8358,0,0,0,4,1,0
0,0,29,2.2,0.0005454546,0,0,0,1,9,0,0
0,6,35.25,5.77,0.07547747,362.7542,1,0,1,18,1,11
1,0,43.08333,5.4,0.08052638,58.05416,0,1,0,108,1,17
1,0,37.33333,7,0.03023229,178.9158,1,0,0,6,0,2
1,0,25.33333,3.24,0.02563117,61.33333,0,0,0,30,1,19
1,0,35.91667,5.2,0.01342865,8.333333,1,0,4,95,1,17
1,0,47.58333,3,0.2421564,216.165,1,0,0,6,1,19
1,0,26.08333,2.1,0.0637624,78.25584,0,0,4,12,1,13
1,0,32.5,5,0.0219424,675.7708,0,0,2,35,1,4
1,0,27.83333,4.56,0.05023229,188.6208,1,0,1,17,1,11
0,0,40.91667,2.45,0.0003705076,0,0,0,0,50,1,11
0,0,21.08333,2.5,0.0001200012,0,0,0,2,7,1,0
0,0,30.58333,2.425,0.0004948454,0,1,1,2,12,1,1
1,0,24.75,2,0.006866666,91.4125,0,1,2,24,0,0
1,0,34.25,3.1144,0.008495376,21.465,1,0,1,154,0,6
1,2,25.66667,2.2,0.0005333333,38.70833,1,0,1,84,1,3
1,1,23.83333,6,0.0004705882,885.0858,1,0,3,114,1,19
0,11,24.58333,6.3,0.0007142857,0,0,0,2,72,1,8
1,0,32.91667,2.4,0.245766,29.95667,0,0,1,18,1,8
1,0,41.41667,3.65,0.08789534,26.87833,0,0,0,24,1,2
1,0,39,6,0.07896433,394.5717,1,0,2,113,1,18
1,0,22,6.5,0.067598,906.3092,0,0,0,2,1,0
0,0,24.25,4.5,0.0002666667,0,0,0,2,228,0,0
1,0,39.58333,4.3,0.1763946,400.4475,0,0,0,120,1,6
1,0,33.75,1.8,0.0006666667,303.6742,1,0,1,60,1,13
1,1,33.08333,3.26,0.04465253,143.0158,1,0,0,42,1,4
1,0,45.75,4.4,0.04884167,146.4417,1,0,0,30,1,20
0,0,20.25,2,0.204897,0,0,0,0,24,1,7
1,0,58.08333,4.4,0.05966339,97.18417,1,0,1,132,1,12
1,0,39.58333,0.49,0.00244898,0,1,0,2,24,1,0
1,0,27.41667,2.2,0.1403464,0,0,0,1,3,0,1
0,0,23.91667,1.636,0.0007334963,0,0,0,1,13,1,0
1,0,47.58333,4.65,0.01248148,58.24583,0,0,2,1,1,11
1,0,34.08333,1.95,0.03838103,179.7167,1,0,0,40,0,10
1,0,39.08333,3.4224,0.02909975,82.65916,1,0,0,41,1,5
1,0,28.25,6.5,0.02921738,157.8442,0,0,3,60,1,9
1,0,29.41667,2,0.04264756,191.7017,0,0,1,13,1,0
1,0,36.41667,5.2,0.0519919,154.8592,1,0,2,123,1,0
1,1,25.91667,2.5,0.02125,44.02083,0,0,0,74,1,10
1,1,29.58333,6.6,0.2548275,510.09,1,0,1,24,1,14
1,0,30.58333,2.512,0.06057946,93.31,0,0,0,4,0,4
0,0,21.25,1.75,0.0005216484,0,0,0,0,6,1,3
0,0,25.91667,3.86,0.02125,0,0,0,1,36,0,10
0,0,30.33333,1.6,0.263585,0,0,1,0,6,1,1
1,0,33.58333,4.566,0.04437958,7.333333,0,0,0,38,1,6
0,0,23.91667,4.9875,0.0003759399,0,0,0,3,12,1,16
0,0,40.58333,3.25,0.0003692308,0,1,0,2,1,1,2
1,0,32.83333,3.7,0.008998919,78.75083,0,0,1,31,1,6
1,0,48.25,3.7,0.1116186,344.1575,0,0,2,2,1,6
1,7,37.66667,4.52,0.0003428572,124.9833,1,0,2,60,1,12
1,0,33.25,2.5,0.005216942,9.854167,0,0,3,34,1,0
0,1,46,4.5,0.004155556,0,1,0,2,58,1,5
0,0,33.66667,4.5,0.06521378,15,1,0,4,58,1,5
0,0,25.16667,9.7867,0.1594194,546.5033,1,0,2,64,1,0
1,0,23.25,2.8,0.0146375,91.99667,0,0,0,60,1,1
1,0,27.91667,2.6,0.01257576,40.83333,0,0,2,60,1,6
1,0,25.33333,4.55,0.04465253,169.0575,1,0,0,42,1,3
0,0,37,4.9,0.2456279,0,1,0,0,108,0,6
1,0,28.41667,3.2,0.2395941,52.58,0,0,1,65,1,18
1,0,83.5,2.8725,0.005848564,256.6642,1,0,1,38,1,11
1,0,41.58333,1.98,0.1451636,462.0208,0,0,2,36,1,2
1,0,30,1.73,0.0006936416,0,1,0,1,24,0,12
1,0,28.83333,2.45,0.03879551,104.5358,0,0,0,26,1,3
1,1,49.83333,0.21,0.0452946,47.24166,1,0,2,120,1,1
1,0,28.83333,2.184,0.07956502,335.435,1,0,0,5,1,22
1,0,40.08333,2.7,0.138147,248.7192,0,0,2,15,1,0
0,0,49.16667,9.9999,0.01116311,0,1,0,2,218,1,12
1,0,32,3.5,0.0544468,34.53167,0,1,1,8,1,5
0,0,45.75,3.4,0.0003529412,0,0,0,0,28,0,10
1,0,35.25,2.35,0.02238596,391.4175,1,0,1,115,1,2
0,1,25.16667,1.875,0.0004705882,0,0,0,2,24,1,2
1,0,38.91667,3,0.131112,124.4758,1,0,1,12,1,0
1,1,35.75,4,0.05119225,109.6092,0,0,2,18,1,0
1,0,40.41667,5.43,0.008949417,37.58333,1,0,2,13,1,11
1,0,30.25,4.506,0.0118375,163.0392,0,0,3,38,1,7
1,0,21.66667,2.7,0.1151311,258.8783,0,0,0,19,1,0
1,0,23.25,3.5,0.058608,73.17667,1,0,0,64,1,9
0,0,38.25,2.5,0.00048,344.0067,1,0,3,12,1,17
1,0,29,5.5,0.3344596,1532.773,0,0,1,347,0,1
1,0,21.83333,2.0272,0.02532014,248.9058,0,0,0,48,0,10
1,0,25.25,1.76,0.1375511,201.6583,0,0,0,28,1,6
0,0,24.91667,3.6,0.0003333333,0,0,0,0,40,1,5
1,0,39.33333,1.5,0.049059,81.265,1,0,2,12,1,10
1,0,23.83333,3,0.08901566,169.8767,0,0,0,120,1,5
1,0,24.5,3.5412,0.1834562,719.5059,0,0,6,108,1,2
0,0,30.33333,2.3,0.0005217391,0,0,0,3,15,1,0
1,0,28.16667,3.5,0.1119657,326.5667,1,0,1,36,0,7
1,0,43.5,1.7472,0.07401385,344.4708,0,0,0,2,1,2
1,0,43.83333,3.9,0.1057439,405.3517,1,0,3,28,1,6
1,0,26.66667,3,0.124375,310.9375,0,0,0,10,1,10
1,0,23.33333,9.9999,0.02505764,53.645,0,1,0,28,1,0
1,0,25.25,1.51,0.4559923,63.91667,0,0,0,98,0,2
1,0,29.58333,1.95,0.1075816,6.5,1,0,2,60,1,2
1,0,38.33333,2.6,0.004807692,9.583333,0,0,0,12,1,2
1,0,23.16667,2.5,0.0006666667,182.825,0,1,2,8,1,4
1,0,22.83333,1.8468,0.192044,16.91333,0,0,0,156,1,4
0,0,48.25,6.8,0.0001764706,0,1,1,1,98,0,1
0,0,26.08333,3.86,0.04285106,0,1,1,0,18,0,2
1,0,27.75,7,0.1105849,58.05416,1,0,0,108,1,17
1,0,49.75,4,0.03421425,0,0,0,2,24,0,16
1,1,24.25,2,0.0559685,93.1975,0,0,0,36,1,8
1,0,20.66667,3.25,0.07420824,105.045,0,0,0,6,1,6
1,0,37.25,3.5,0.014875,34.125,1,0,2,15,1,9
1,0,37,2.4,0.02071958,777.8217,0,0,0,9,1,2
0,0,32.91667,3,0.00048,0,1,0,1,12,1,5
0,0,27.58333,2.6,0.4745083,79.36083,0,0,3,12,1,5
1,0,33.25,3.18,0.3058082,632.0808,1,0,4,120,1,6
1,0,44.66667,11.9999,0.0006666667,200.4933,1,0,2,33,1,0
1,0,21.16667,1.5,0.02655333,839.3008,0,0,0,20,1,1
0,2,25.08333,3,5e-04,0,0,0,0,1,1,4
1,0,27.16667,5.3,0.01492807,27.78,0,0,1,36,1,5
1,0,0.1666667,2.8,0.1843664,497.7058,1,0,3,12,1,16
0,0,22,2.7,0.00075,0,0,0,0,93,1,0
1,3,27.33333,2.88,0.04106146,98.46416,1,0,0,7,1,15
1,0,35.5,2.5,0.0205616,0,0,1,0,18,0,0
1,0,46.25,6,0.06123966,306.0317,1,1,2,182,1,2
1,0,42.08333,3.9,0.03221615,314.4908,0,0,0,12,1,2
1,0,21.66667,2.32,0.1166047,225.2692,0,0,0,3,1,8
1,0,24.66667,4.4,0.2508032,97.18417,0,1,1,132,1,12
1,2,50,2.4585,0.03620279,308.0492,1,1,2,53,1,15
1,0,27.41667,4.1,0.111812,186.3533,1,0,2,9,1,5
1,0,23.25,3.248,0.0006666667,56.14917,0,0,2,144,0,2
1,3,36.91667,2.725,0.05719193,448.0233,1,0,0,192,1,14
1,0,26.58333,7.1195,0.09599761,93.10667,1,0,0,144,1,10
0,1,24.33333,1.9,0.000631579,0,0,0,1,14,0,4
1,0,24.25,3.75,0.0001764706,292.6633,0,1,1,18,0,11
1,0,35,2.88,0.0012,98.46416,0,0,0,7,0,0
0,0,0.5,4,0.1017243,0,0,0,1,94,1,5
1,2,32.83333,2.5,0.04792941,101.6833,0,0,2,12,1,18
1,0,32.75,3.9,0.02921738,157.8442,0,0,2,25,1,9
1,1,35.83333,2.4,0.02984697,46.60583,0,0,1,78,1,19
0,6,19.58333,1.65,0.000375,0,0,0,0,37,1,7
